datum,domacin,gost,rezultat,brOsSetDomacin,brOsSetGost,osBodDomacin,osBodGost,proRazBodUSet,pobjednik,pobjednikDomacinIliGost,omjProPobj,proPobjDomacinNadGost,brDaOdZadDomacin,brDaOdZadGost,omjSvukOsSet,omjSvukOsSetDomacinProtGost,omjSvukIzgSet,omjSvukIzgSetDomacinProtGost,omjSvukOsBod,omjSvukOsBodDomacinProtGost,omjSvukIzgBod,omjSvukIzgBodDomacinProtGost
2022-01-13,OK KITRO VARAŽDIN,OK SPLIT, 3-0,3,0,75,0,25.0,OK KITRO VARAŽDIN ,0,0.8103059581320451,0.5555555555555556,26,22,0.8333333333333334,1.9090909090909092,1.1666666666666667,0.5238095238095238,0.94702329594478,1.0972222222222223,0.94702329594478,0.9113924050632911
2022-01-22,OK ZADAR,MOK MURSA - OSIJEK, 0-3,0,3,46,75,-9.666666666666666,MOK MURSA - OSIJEK,1,0.26961964371689934,0.42857142857142855,35,35,0.36923076923076925,0.2777777777777778,1.7916666666666667,3.6,0.6733424366560461,0.6486486486486487,0.6733424366560461,1.5416666666666667
2022-01-22,OK GORICA,OK KITRO VARAŽDIN, 1-2,1,2,42,75,-11.0,OK KITRO VARAŽDIN,1,0.0,1.0,35,9,0.12781954887218044,4.5,0.6190476190476191,0.2222222222222222,0.314398705734316,1.2634146341463415,0.314398705734316,0.7915057915057915
2022-01-23,OK RIBOLA KAŠTELA,MOK MARSONIA, 3-0,3,0,75,45,10.0,OK RIBOLA KAŠTELA,0,2.799107142857143,0.2,43,32,1.6973684210526316,0.26666666666666666,0.5,3.75,0.9993847415914684,0.6956521739130435,0.9993847415914684,1.4375
2022-01-28,OK GORICA,OK SPLIT, 0-3,0,3,54,75,-7.0,OK SPLIT,1,0.0,1.0,6,15,0.11538461538461539,4.5,0.7207207207207207,0.2222222222222222,0.3090595340811044,1.0246913580246915,0.3090595340811044,0.9759036144578314
2022-01-29,OK KITRO VARAŽDIN,OK RIBOLA KAŠTELA, 2-3,2,3,103,108,-1.0,OK RIBOLA KAŠTELA,1,0.7410617551462622,0.2,7,6,1.0227272727272727,0.35714285714285715,1.5875,2.8,1.139450282942603,0.8043956043956044,1.139450282942603,1.2431693989071038
2022-01-29,OK ROVINJ,OK ZADAR, 1-3,1,3,91,95,-1.0,OK ZADAR,1,0.9567099567099567,0.5714285714285714,45,7,1.0138888888888888,1.5,0.96,0.6666666666666666,1.0247546833184658,1.0527156549520766,1.0247546833184658,0.9499241274658573
2022-01-29,HAOK MLADOST,OK GORICA, 2-1,2,1,75,37,12.666666666666666,HAOK MLADOST,0,100000,0.5,43,1,9.555555555555555,6.0,0.39759036144578314,0.16666666666666666,2.6720867208672088,1.452914798206278,2.6720867208672088,0.6882716049382716
2022-01-29,MOK MARSONIA,OKM CENTROMETAL, 3-2,3,2,93,103,-2.0,MOK MARSONIA,0,0.47761194029850745,0.5714285714285714,6,42,0.6178861788617886,0.3,1.304,3.3333333333333335,0.8932655654383735,0.7568,0.8932655654383735,1.3213530655391121
2022-02-05,OK SPLIT,MOK RIJEKA, 3-1,3,1,97,79,4.5,OK SPLIT,0,1.1450924608819346,0.2222222222222222,8,50,1.2045454545454546,1.2857142857142858,0.9024390243902439,0.7777777777777778,1.075682609492395,1.033527696793003,1.075682609492395,0.9675599435825106
2022-02-05,OK ZADAR,MOK MARSONIA, 1-3,1,3,89,92,-0.75,MOK MARSONIA,1,0.8695652173913043,0.5,7,7,0.9493670886075949,1.2142857142857142,1.0666666666666667,0.8235294117647058,0.9132429198244915,1.0636363636363637,0.9132429198244915,0.9401709401709402
2022-02-05,OK GORICA,OK SISAK, 2-3,2,3,99,104,-1.0,OK SISAK,1,0.0,1.0,7,49,0.20652173913043478,3.0,0.5483870967741935,0.3333333333333333,0.3639528137690969,1.25,0.3639528137690969,0.8
2022-02-05,MOK MURSA - OSIJEK,OK ROVINJ, 2-1,2,1,75,44,10.333333333333334,MOK MURSA - OSIJEK,0,4.0085470085470085,0.2857142857142857,14,7,2.675675675675676,0.14285714285714285,0.5614035087719298,7.0,1.4225352112676057,0.7563884156729132,1.4225352112676057,1.322072072072072
2022-02-05,OK RIBOLA KAŠTELA,HAOK MLADOST, 0-3,0,3,67,79,-4.0,HAOK MLADOST,1,0.7253269916765755,0.5,7,7,0.7758620689655172,0.3103448275862069,2.411764705882353,3.2222222222222223,1.0101898101898101,0.8527397260273972,1.0101898101898101,1.1726907630522088
2022-02-06,OK SPLIT,MOK MARSONIA, 3-0,3,0,77,60,5.666666666666667,OK SPLIT,0,2.33982683982684,0.5714285714285714,1,1,1.975609756097561,0.6,0.6746987951807228,1.6666666666666667,1.1686251468860165,0.8581560283687943,1.1686251468860165,1.165289256198347
2022-02-09,HAOK MLADOST,OK KITRO VARAŽDIN, 3-0,3,0,75,42,11.0,HAOK MLADOST,0,1.903225806451613,0.16666666666666666,4,11,1.2919708029197081,0.1111111111111111,0.26153846153846155,9.0,0.8855600069674273,0.7713097713097713,0.8855600069674273,1.2964959568733154
2022-02-09,MOK MURSA - OSIJEK,OK RIBOLA KAŠTELA, 3-0,3,0,75,63,4.0,MOK MURSA - OSIJEK,0,1.151219512195122,0.42857142857142855,4,4,1.4814814814814814,1.0,1.1411764705882352,1.0,1.315830568026547,1.0223642172523961,1.315830568026547,0.978125
2022-02-12,MOK MARSONIA,OK ROVINJ, 0-3,0,3,67,76,-3.0,OK ROVINJ,1,1.345054945054945,0.8333333333333334,6,7,1.0933333333333333,1.5,0.976878612716763,0.6666666666666666,1.0921775898520085,1.0392609699769053,1.0921775898520085,0.9622222222222222
2022-02-12,MOK RIJEKA,OK GORICA, 3-0,3,0,75,56,6.333333333333333,MOK RIJEKA,0,100000,0.6666666666666666,7,7,6.333333333333333,3.0,1.4318181818181819,0.3333333333333333,2.7945482079757697,1.2208333333333334,2.7945482079757697,0.8191126279863481
2022-02-12,OK SPLIT,MOK MURSA - OSIJEK, 0-3,0,3,57,75,-6.0,MOK MURSA - OSIJEK,1,0.7857988165680474,0.4166666666666667,6,3,0.812807881773399,0.48484848484848486,1.1546391752577319,2.0625,0.8867370892018779,0.8926654740608229,0.8867370892018779,1.1202404809619237
2022-02-13,OK KITRO VARAŽDIN,OK ZADAR, 3-0,3,0,75,49,8.666666666666666,OK KITRO VARAŽDIN ,0,2.3013698630136985,0.5714285714285714,4,8,1.8026315789473684,0.5,0.7430167597765364,2.0,1.2388603256212511,0.8317152103559871,1.2388603256212511,1.2023346303501945
2022-02-13,OK SISAK,OK RIBOLA KAŠTELA, 0-3,0,3,47,75,-9.333333333333334,OK RIBOLA KAŠTELA,1,0.4852941176470589,0.2857142857142857,8,4,0.7037037037037037,0.15,1.7840909090909092,6.666666666666667,1.017161588893174,0.7531305903398927,1.017161588893174,1.327790973871734
2022-02-13,OKM CENTROMETAL,HAOK MLADOST, 0-3,0,3,62,75,-4.333333333333333,HAOK MLADOST,1,0.5173913043478261,0.4,15,4,0.6944444444444444,0.13333333333333333,3.764705882352941,7.5,1.0878077146733862,0.6374695863746959,1.0878077146733862,1.5687022900763359
2022-02-13,MOK RIJEKA,MOK MURSA - OSIJEK, 0-3,0,3,51,75,-8.0,MOK MURSA - OSIJEK,1,0.6717171717171717,0.7142857142857143,1,1,0.6601941747572816,0.5625,1.2989690721649485,1.7777777777777777,0.8142504716296619,0.915807560137457,0.8142504716296619,1.0919324577861163
2022-02-17,HAOK MLADOST,OK ZADAR, 3-0,3,0,75,46,9.666666666666666,HAOK MLADOST,0,4.511458333333334,0.2,4,4,2.4078947368421053,0.21428571428571427,0.18681318681318682,4.666666666666667,1.1096035615857536,0.5354523227383863,1.1096035615857536,1.8675799086757991
2022-02-19,OKM CENTROMETAL,OK SISAK, 3-1,3,1,96,77,4.75,OKM CENTROMETAL,0,1.5233766233766235,0.5714285714285714,6,6,1.3157894736842106,1.4,0.81875,0.7142857142857143,1.066140548665915,1.0729783037475344,1.066140548665915,0.9319852941176471
2022-02-19,OK RIBOLA KAŠTELA,MOK RIJEKA, 3-2,3,2,109,92,3.4,OK RIBOLA KAŠTELA,0,1.2911993097497843,0.6666666666666666,6,6,1.0147058823529411,0.5333333333333333,0.6821705426356589,1.875,0.9291769692688097,0.8705882352941177,0.9291769692688097,1.1486486486486487
2022-02-19,OK ROVINJ,OK KITRO VARAŽDIN, 0-3,0,3,57,75,-6.0,OK KITRO VARAŽDIN,1,0.4057971014492754,0.25,7,6,0.5571428571428572,0.4,1.300751879699248,2.5,0.8204165244110618,0.7994011976047904,0.8204165244110618,1.250936329588015
2022-02-19,MOK MURSA - OSIJEK,MOK MARSONIA, 3-0,3,0,75,43,10.666666666666666,MOK MURSA - OSIJEK,0,3.1091503267973857,0.2222222222222222,6,7,2.548780487804878,0.11538461538461539,0.563953488372093,8.666666666666666,1.3311675902923754,0.7431318681318682,1.3311675902923754,1.3456561922365988
2022-02-24,OK SISAK,OK ZADAR, 3-0,3,0,75,52,7.666666666666667,OK SISAK,0,1.5085714285714285,0.42857142857142855,5,7,1.263157894736842,0.6111111111111112,0.8810810810810811,1.6363636363636365,1.1335292882636994,0.9110764430577223,1.1335292882636994,1.0976027397260273
2022-02-25,OK KITRO VARAŽDIN,MOK MARSONIA, 3-0,3,0,75,54,7.0,OK KITRO VARAŽDIN ,0,2.026666666666667,0.125,6,6,1.7439024390243902,0.30434782608695654,0.76,3.2857142857142856,1.1245261561789235,0.8041666666666667,1.1245261561789235,1.2435233160621761
2022-02-26,OK GORICA,MOK MURSA - OSIJEK, 1-2,1,2,43,75,-10.666666666666666,MOK MURSA - OSIJEK,1,0.0,1.0,14,7,0.09905660377358491,4.5,0.9381443298969072,0.2222222222222222,0.28930549637835534,1.4385026737967914,0.28930549637835534,0.6951672862453532
2022-02-26,MOK RIJEKA,OKM CENTROMETAL, 3-2,3,2,100,98,0.4,MOK RIJEKA,0,1.0416988416988415,0.8571428571428571,7,7,1.078125,0.9333333333333333,1.0,1.0714285714285714,0.9972270363951473,1.0850340136054422,0.9972270363951473,0.9216300940438872
2022-02-26,HAOK MLADOST,OK ROVINJ, 3-0,3,0,75,42,11.0,HAOK MLADOST,0,4.769230769230769,0.2,9,7,2.3846153846153846,0.2,0.19318181818181818,5.0,1.0917129344026322,0.7529411764705882,1.0917129344026322,1.328125
2022-02-27,OK SPLIT,OK RIBOLA KAŠTELA, 0-3,0,3,57,75,-6.0,OK RIBOLA KAŠTELA,1,0.8969258589511755,0.2,15,8,1.1702127659574468,0.5,1.2777777777777777,2.0,1.1361266294227188,0.8194130925507901,1.1361266294227188,1.2203856749311295
2022-02-27,MOK RIJEKA,OK SISAK, 3-1,3,1,92,81,2.75,MOK RIJEKA,0,1.605217391304348,0.8571428571428571,1,3,1.4242424242424243,1.6,0.8220858895705522,0.625,1.0694190719766168,1.03886925795053,1.0694190719766168,0.9625850340136054
2022-03-05,OKM CENTROMETAL,OK SPLIT, 3-0,3,0,75,54,7.0,OKM CENTROMETAL,0,0.8101851851851852,0.8571428571428571,7,6,0.7878787878787878,3.0,1.1440677966101696,0.3333333333333333,0.9529067879181552,1.1024208566108007,0.9529067879181552,0.9070945945945946
2022-03-05,MOK MARSONIA,HAOK MLADOST, 0-3,0,3,49,75,-8.666666666666666,HAOK MLADOST,1,0.2583170254403131,0.4,8,7,0.43386243386243384,0.13333333333333333,5.235294117647059,7.5,0.9899702823179792,0.8058252427184466,0.9899702823179792,1.2409638554216869
2022-03-05,OK ZADAR,MOK RIJEKA, 1-3,1,3,91,99,-2.0,MOK RIJEKA,1,0.3904109589041096,0.2222222222222222,9,6,0.5277777777777778,0.24,1.3925925925925926,4.166666666666667,0.8097880928355197,0.7818930041152263,0.8097880928355197,1.2789473684210526
2022-03-05,OK ROVINJ,OK SISAK, 1-3,1,3,83,93,-2.5,OK SISAK,1,0.6172688303735456,0.42857142857142855,7,6,0.78,0.6666666666666666,1.0783132530120483,1.5,0.882988298829883,0.8583941605839416,0.882988298829883,1.1649659863945578
2022-03-05,OK RIBOLA KAŠTELA,OK GORICA, 3-0,3,0,75,50,8.333333333333334,OK RIBOLA KAŠTELA,0,100000,0.6666666666666666,6,7,6.545454545454546,4.5,0.967741935483871,0.2222222222222222,2.6177884615384617,1.502857142857143,2.6177884615384617,0.6653992395437263
2022-03-05,MOK MURSA - OSIJEK,OK KITRO VARAŽDIN, 3-0,3,0,76,56,6.666666666666667,MOK MURSA - OSIJEK,0,1.5455349248452697,0.42857142857142855,7,8,1.4657534246575343,0.5263157894736842,0.7368421052631579,1.9,1.184420772303595,0.8907435508345979,1.184420772303595,1.122657580919932
2022-03-06,OK SISAK,OK SPLIT, 3-0,3,0,75,61,4.666666666666667,OK SISAK,0,0.5547945205479452,0.8571428571428571,1,1,0.6242424242424243,3.8,1.3801652892561984,0.2631578947368421,0.9092079845460399,1.200836820083682,0.9092079845460399,0.8327526132404182
2022-03-06,OKM CENTROMETAL,OK ROVINJ, 3-0,3,0,75,0,25.0,OKM CENTROMETAL,0,2.5362035225048922,0.4444444444444444,1,1,1.6835443037974684,0.2692307692307692,0.7417582417582418,3.7142857142857144,1.191459502806736,0.8236040609137056,1.191459502806736,1.214175654853621
2022-03-10,MOK MURSA - OSIJEK,HAOK MLADOST, 1-3,1,3,87,99,-3.0,HAOK MLADOST,1,0.8327414772727273,0.8,5,5,1.1302083333333333,0.4583333333333333,2.8823529411764706,2.1818181818181817,1.3174574097820113,0.9082125603864735,1.3174574097820113,1.101063829787234
2022-03-12,OK RIBOLA KAŠTELA,MOK MURSA - OSIJEK, 1-3,1,3,76,97,-5.25,MOK MURSA - OSIJEK,1,0.8741071428571429,0.5,7,2,0.6743119266055045,1.2142857142857142,0.8910891089108911,0.8235294117647058,0.7583459266382745,1.0377358490566038,0.7583459266382745,0.9636363636363636
2022-03-12,OK GORICA,OKM CENTROMETAL, 1-3,1,3,75,99,-6.0,OKM CENTROMETAL,1,0.0,1.0,7,6,0.16176470588235295,4.5,0.7111111111111111,0.2222222222222222,0.353938185443669,1.296116504854369,0.353938185443669,0.7715355805243446
2022-03-12,MOK RIJEKA,OK ROVINJ, 3-0,3,0,75,59,5.333333333333333,MOK RIJEKA,0,2.7764378478664193,0.42857142857142855,7,6,1.860759493670886,0.3157894736842105,0.7351351351351352,3.1666666666666665,1.2119085805934242,0.7918781725888325,1.2119085805934242,1.2628205128205128
2022-03-12,OK SISAK,MOK MARSONIA, 3-0,3,0,75,48,9.0,OK SISAK,0,1.3888888888888888,0.2857142857142857,6,7,1.2926829268292683,0.6875,0.9226519337016574,1.4545454545454546,1.0639524075106896,0.9605055292259084,1.0639524075106896,1.0411184210526316
2022-03-13,OK SPLIT,OK ZADAR, 3-0,3,0,76,58,6.0,OK SPLIT,0,2.88780487804878,0.375,7,8,2.142857142857143,0.30434782608695654,0.6492146596858639,3.2857142857142856,1.2786384019567876,0.8463687150837989,1.2786384019567876,1.1815181518151816
2022-03-13,OKM CENTROMETAL,OK KITRO VARAŽDIN, 1-3,1,3,88,99,-2.75,OK KITRO VARAŽDIN,1,1.0003418803418804,0.42857142857142855,1,8,0.952054794520548,0.5882352941176471,1.0,1.7,1.008740105540897,0.9620462046204621,1.008740105540897,1.039451114922813
2022-03-16,OK SPLIT,HAOK MLADOST, 1-2,1,2,38,75,-12.333333333333334,HAOK MLADOST,1,0.6176088971269694,0.4,3,6,0.8615384615384616,0.2,3.5428571428571427,5.0,1.1423173803526447,0.7584650112866818,1.1423173803526447,1.318452380952381
2022-03-19,OKM CENTROMETAL,OK RIBOLA KAŠTELA, 0-3,0,3,57,76,-6.333333333333333,OK RIBOLA KAŠTELA,1,0.7386363636363636,0.16666666666666666,6,7,0.9459459459459459,0.5294117647058824,1.4946236559139785,1.8888888888888888,1.1088277340957826,0.9215686274509803,1.1088277340957826,1.0851063829787233
2022-03-19,OK ROVINJ,OK SPLIT, 3-2,3,2,98,104,-1.2,OK ROVINJ,0,0.32432432432432434,0.42857142857142855,7,3,0.46745562130177515,0.19047619047619047,1.492063492063492,5.25,0.7901988413965868,0.8305921052631579,0.7901988413965868,1.203960396039604
2022-03-19,MOK MARSONIA,MOK RIJEKA, 1-3,1,3,72,98,-6.5,MOK RIJEKA,1,0.44571428571428573,0.5714285714285714,7,7,0.5466666666666666,0.3888888888888889,1.3529411764705883,2.5714285714285716,0.8867647058823529,0.7764705882352941,0.8867647058823529,1.2878787878787878
2022-03-19,MOK MURSA - OSIJEK,HAOK MLADOST, 3-2,3,2,99,107,-1.6,MOK MURSA - OSIJEK,0,0.8247474747474747,0.7272727272727273,7,3,1.1218274111675126,0.4444444444444444,2.8333333333333335,2.25,1.3094265932895437,0.9050701186623517,1.3094265932895437,1.104886769964243
2022-03-19,OK ZADAR,OK GORICA, 3-1,3,1,96,84,3.0,OK ZADAR,0,100000,0.6666666666666666,6,7,3.347826086956522,4.5,1.9595959595959596,0.2222222222222222,2.2512471655328796,1.3174603174603174,2.2512471655328796,0.7590361445783133
2022-03-19,OK KITRO VARAŽDIN,OK SISAK, 3-0,3,0,75,50,8.333333333333334,OK KITRO VARAŽDIN ,0,1.4792899408284022,0.5,6,7,1.3669724770642202,2.625,0.8203592814371258,0.38095238095238093,1.0629527423249396,1.2961538461538462,1.0629527423249396,0.771513353115727
2022-03-23,HAOK MLADOST,OK KITRO VARAŽDIN, 3-1,3,1,98,74,6.0,HAOK MLADOST,0,1.8167247386759582,0.2857142857142857,4,4,1.3092105263157894,0.09523809523809523,0.2846715328467153,10.5,0.920166720102597,0.7428057553956835,0.920166720102597,1.3462469733656175
2022-03-24,OK RIBOLA KAŠTELA,OK ZADAR, 3-0,3,0,75,37,12.666666666666666,OK RIBOLA KAŠTELA,0,3.2386363636363638,0.2,5,5,1.8875,0.3076923076923077,0.47692307692307695,3.25,1.1209486166007905,0.635036496350365,1.1209486166007905,1.5747126436781609
2022-03-26,OK SISAK,HAOK MLADOST, 1-3,1,3,65,100,-8.75,HAOK MLADOST,1,0.36252945797329145,0.4,7,3,0.5396039603960396,0.13333333333333333,4.25,7.5,1.0017129153819802,0.691566265060241,1.0017129153819802,1.4459930313588851
2022-03-26,OKM CENTROMETAL,MOK MURSA - OSIJEK, 0-3,0,3,57,75,-6.0,MOK MURSA - OSIJEK,1,0.6237373737373738,0.4444444444444444,7,7,0.625,0.2692307692307692,1.3653846153846154,3.7142857142857144,0.8377257525083612,0.7666232073011734,0.8377257525083612,1.304421768707483
2022-03-26,MOK RIJEKA,OK KITRO VARAŽDIN, 1-3,1,3,79,94,-3.75,OK KITRO VARAŽDIN,1,1.062056190182155,0.7142857142857143,7,3,1.0,1.2307692307692308,0.9785714285714285,0.8125,0.9851077313054499,1.0799319727891157,0.9851077313054499,0.925984251968504
2022-03-26,OK GORICA,OK ROVINJ, 1-3,1,3,86,102,-4.0,OK ROVINJ,1,0.0,1.0,7,7,0.2926829268292683,4.5,0.5368421052631579,0.2222222222222222,0.4448979591836735,1.06198347107438,0.4448979591836735,0.9416342412451362
2022-03-29,OK ROVINJ,OK RIBOLA KAŠTELA, 0-3,0,3,45,75,-10.0,OK RIBOLA KAŠTELA,1,0.30663615560640733,0.4,3,5,0.551948051948052,0.26666666666666666,2.053763440860215,3.75,0.9129980859578911,0.7427293064876958,0.9129980859578911,1.3463855421686748
2022-03-29,MOK MARSONIA,OK GORICA, 3-1,3,1,99,88,2.75,MOK MARSONIA,0,100000,0.6666666666666666,10,3,3.32,3.0,1.7809523809523808,0.3333333333333333,2.3153684210526317,1.0072727272727273,2.3153684210526317,0.9927797833935018
2022-03-29,MOK RIJEKA,HAOK MLADOST, 0-3,0,3,41,75,-11.333333333333334,HAOK MLADOST,1,0.5691176470588235,0.2857142857142857,3,3,0.751219512195122,0.09523809523809523,3.4146341463414633,10.5,1.060458066689121,0.6460176991150443,1.060458066689121,1.547945205479452
2022-03-29,OK ZADAR,OKM CENTROMETAL, 0-3,0,3,59,76,-5.666666666666667,OKM CENTROMETAL,1,0.4265208475734792,0.42857142857142855,5,3,0.5714285714285714,0.2,1.3655172413793104,5.0,0.8066149707232158,0.7040280210157618,0.8066149707232158,1.4203980099502487
2022-03-29,OK KITRO VARAŽDIN,OK SPLIT, 3-0,3,0,75,34,13.666666666666666,OK KITRO VARAŽDIN ,0,0.8994708994708995,0.6,3,10,0.9122807017543859,1.5,1.0930232558139534,0.6666666666666666,0.9869049453088893,0.983402489626556,0.9869049453088893,1.0168776371308017
2022-04-02,MOK MURSA - OSIJEK,OK SISAK, 3-0,3,0,75,46,9.666666666666666,MOK MURSA - OSIJEK,0,2.349916387959866,0.5,7,7,2.0636363636363635,3.142857142857143,0.6011560693641619,0.3181818181818182,1.2768476238795874,1.3204633204633205,1.2768476238795874,0.7573099415204678
2022-04-13,HAOK MLADOST,OK KITRO VARAŽDIN, 3-0,3,0,75,42,11.0,HAOK MLADOST,0,1.8024848677922904,0.375,15,15,1.3081761006289307,0.125,0.2907801418439716,8.0,0.9277889214627373,0.7446483180428135,0.9277889214627373,1.3429158110882957
2022-04-13,MOK MURSA - OSIJEK,OK RIBOLA KAŠTELA, 3-0,3,0,75,66,3.0,MOK MURSA - OSIJEK,0,1.1512239762068177,0.4444444444444444,11,15,1.464968152866242,1.3333333333333333,1.118279569892473,0.75,1.3096873926485744,1.061437908496732,1.3096873926485744,0.9421182266009852
2022-04-16,OK KITRO VARAŽDIN,HAOK MLADOST, 1-2,1,2,52,75,-7.666666666666667,HAOK MLADOST,1,0.5476764199655766,0.4444444444444444,3,3,0.7535545023696683,0.1111111111111111,3.5121951219512195,9.0,1.0714520367936926,0.7256515775034293,1.0714520367936926,1.3780718336483933
2022-04-16,OK RIBOLA KAŠTELA,MOK MURSA - OSIJEK, 3-2,3,2,110,102,1.6,OK RIBOLA KAŠTELA,0,0.8537198067632851,0.5,3,3,0.6738197424892703,1.5333333333333334,0.9230769230769231,0.6521739130434783,0.7646753246753247,1.0673886883273165,0.7646753246753247,0.9368658399098083
2022-04-20,MOK MURSA - OSIJEK,OK RIBOLA KAŠTELA, 1-3,1,3,87,95,-2.0,OK RIBOLA KAŠTELA,1,1.1513157894736843,0.5454545454545454,4,4,1.46875,1.3888888888888888,1.0918367346938775,0.72,1.3007669223074358,1.051009564293305,1.3007669223074358,0.9514661274014156
2022-04-23,HAOK MLADOST,OK RIBOLA KAŠTELA, 3-0,3,0,75,49,8.666666666666666,HAOK MLADOST,0,1.3717006802721088,0.45454545454545453,7,3,1.3067484662576687,0.28125,0.42424242424242425,3.5555555555555554,1.011488593467914,0.8523560209424084,1.011488593467914,1.1732186732186731
2022-04-27,OK RIBOLA KAŠTELA,HAOK MLADOST, 1-3,1,3,83,97,-3.5,HAOK MLADOST,1,0.7183641975308642,0.5,4,4,0.7546296296296297,0.2571428571428571,2.4285714285714284,3.888888888888889,0.9846104520679705,0.8378640776699029,0.9846104520679705,1.19351100811124
